Id,Label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
1365,,3,3,6,1.75,1.65,3.4,6,0.294506,0.313575,1079.656171,0.00382,0.003753,0.000149,0,506,0,3,0.333333,0.025795
483,,10,6,16,5.85,3.3,9.15,6,0.325996,0.347874,9613.240076,0.016259,0.013732,0.000382,0,506,2,49,0.172727,0.090838
3210,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
3189,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
3193,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2352,,2,2,4,1.1,1.1,2.2,6,0.311782,0.331047,617.848374,0.006436,0.006438,0.000107,0,506,4,17,0,0.038557
1847,,3,3,6,1.65,1.7,3.35,6,0.312745,0.33223,426.988518,0.007841,0.006314,0.00012,0,506,4,17,0.5,0.037941
3173,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1051,,6,6,12,3.35,3.3,6.65,6,0.321907,0.342265,1643.60552,0.011361,0.011074,0.000217,0,506,4,8,0.466667,0.062517
1843,,3,3,6,1.65,1.65,3.3,6,0.319956,0.340197,592.638657,0.009147,0.00951,0.000136,0,506,0,17,0.333333,0.054602
2342,,2,2,4,1.1,1.15,2.25,6,0.302666,0.320963,73.39031,0.004725,0.004546,0.000103,0,506,0,17,0,0.028697
7341,,10,9,19,4.96,4.95,9.91,6,0.33286,0.354946,22011.770318,0.020258,0.017258,0.000378,0,506,4,6,0.255556,0.104346
3139,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1186,,6,6,12,3.3,3.3,6.6,6,0.310285,0.328992,821.534173,0.006777,0.006911,0.000233,0,506,4,3,0.133333,0.041339
3167,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
3149,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1842,,2,2,4,1.15,1.15,2.3,6,0.301642,0.320354,0,0.004994,0.004884,0.000101,0,506,0,17,1,0.030669
3156,,1,2,3,0.55,1.1,1.65,6,0.306027,0.324584,43.406383,0.003555,0.005439,0.000079,0,506,0,17,0,0.023763
3141,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
817,,6,6,12,3.5,3.55,7.05,6,0.304832,0.324468,7999.485213,0.005628,0.005547,0.000278,0,506,4,3,0.166667,0.035285
1840,,3,3,6,1.65,1.65,3.3,6,0.314425,0.333622,476.593818,0.008079,0.007185,0.000122,0,506,0,17,0.166667,0.041851
1839,,2,2,4,1.15,1.15,2.3,6,0.315006,0.33533,549.383307,0.007373,0.007724,0.000111,0,506,0,17,0,0.045532
2324,,2,2,4,1.1,1.1,2.2,6,0.300867,0.319527,436.118889,0.004226,0.004175,0.000102,0,506,0,17,0,0.02728
3143,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
3142,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
174,,28,35,63,16.2,18.53,34.73,6,0.366885,0.393582,23349.656681,0.05775,0.060627,0.000744,0,506,4,64,0.233333,0.296245
2315,,2,2,4,1.1,1.1,2.2,6,0.315006,0.33533,549.383307,0.007373,0.007724,0.000111,0,506,0,17,0,0.045532
1356,,3,2,5,1.75,1.2,2.95,6,0.315006,0.33533,705.734525,0.008319,0.007724,0.000141,0,506,4,17,0.333333,0.050608
1835,,3,3,6,1.65,1.65,3.3,6,0.323799,0.345009,970.802287,0.011234,0.01145,0.000138,0,506,4,17,0.166667,0.064775
296,,19,19,38,10.91,11.4,22.31,6,0.350482,0.37405,11218.279189,0.03281,0.031606,0.000572,0,506,4,19,0.219298,0.169307
3118,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1542,,3,3,6,1.7,1.8,3.5,6,0.313819,0.333289,783.546527,0.0074,0.007506,0.000134,0,506,4,17,0.333333,0.043944
3111,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
753,,4,4,8,2.55,3.05,5.6,6,0.317166,0.337741,1189.567289,0.008844,0.009109,0.00016,0,506,4,25,0.333333,0.052673
3088,,1,2,3,0.55,1.1,1.65,6,0.29356,0.312325,3257,0.003555,0.003541,0.000079,0,506,0,17,0,0.023763
395,,17,17,34,9.55,9.7,19.25,6,0.339618,0.362312,12445.804793,0.025602,0.023983,0.000571,0,506,7,86,0.150327,0.136181
3068,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
3042,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1442,,3,3,6,1.7,1.75,3.45,6,0.302837,0.322698,0,0.004881,0.004818,0.000154,0,506,0,3,1,0.033487
1339,,4,4,8,2.25,2.3,4.55,6,0.317569,0.338008,3835.94324,0.00872,0.008924,0.000173,0,506,0,13,0.166667,0.051772
596,,10,11,21,5.7,5.8,11.5,6,0.335452,0.35774,3377.403232,0.021974,0.019641,0.000298,0,506,4,22,0.242424,0.110588
2281,,2,2,4,1.1,1.1,2.2,6,0.295063,0.313882,152.308031,0.003822,0.00393,0.000111,0,506,7,17,0.5,0.026212
222,,28,30,58,15.85,15.77,31.62,6,0.351996,0.375594,36241.339615,0.031382,0.037208,0.000984,0,506,4,100,0.175403,0.156811
194,,18,16,34,11,9.9,20.9,6,0.329465,0.351926,47840.850678,0.011214,0.009358,0.000774,0,506,0,13,0.071895,0.062501
3064,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1812,,3,4,7,1.65,2.2,3.85,6,0.310542,0.330998,2194.361724,0.001905,0.006004,0.000158,0,506,3,39,0.666667,0.015364
1796,,3,3,6,1.65,1.7,3.35,6,0.32086,0.339712,319.581086,0.00931,0.00804,0.00012,0,506,0,17,0.5,0.046667
701,,12,12,24,6.61,7.2,13.81,6,0.338391,0.363188,12761.307509,0.02039,0.018157,0.000394,0,506,4,2,0.175824,0.110425
124,,56,55,111,31.03,35.55,66.58,6,0.36909,0.397198,69700.217983,0.068038,0.067047,0.001588,0,506,4,36,0.146995,0.343259
3057,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
7427,,3,2,5,1.11,1.1,2.21,6,0.293905,0.312699,70.077071,0.004931,0.003709,0.000129,0,506,0,58,0.333333,0.030793
2276,,2,2,4,1.1,1.1,2.2,6,0.302617,0.320745,0,0.004359,0.004238,0.000104,0,506,0,17,1,0.02757
2271,,2,2,4,1.1,1.2,2.3,6,0.296135,0.314954,87.767782,0.00418,0.004085,0.000105,0,506,0,17,0,0.026711
1525,,4,4,8,2.2,2.4,4.6,6,0.31819,0.338653,1245.186756,0.00842,0.008295,0.000179,0,506,0,33,0.333333,0.050231
2235,,2,2,4,1.1,1.1,2.2,6,0.295295,0.314002,507.981784,0.003625,0.003594,0.000129,0,506,0,18,0,0.024435
3027,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2090,,2,5,7,1.1,2.75,3.85,6,0.310825,0.331808,8923.538766,0.003567,0.0059,0.000134,0,506,11,75,0.1,0.024145
1342,,5,5,10,2.75,2.75,5.5,6,0.329465,0.348826,663.200251,0.014305,0.012953,0.000175,0,506,4,19,0.35,0.071673
331,,16,17,33,9.25,9.9,19.15,6,0.33693,0.360769,9736.987253,0.026801,0.027898,0.000538,0,506,0,19,0.254902,0.142837
3023,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2261,,2,4,6,1.1,2.2,3.3,6,0.302763,0.322129,2776.266369,0.003805,0.004078,0.000113,0,506,3,39,0.25,0.026287
68,,35,44,79,22.16,22.83,44.99,6,0.340636,0.367049,128451.744807,0.019048,0.024628,0.001614,0,506,3,39,0.061616,0.115948
116,,47,48,95,26.75,26.96,53.71,6,0.352758,0.379526,56188.218446,0.057702,0.055566,0.001447,0,506,4,85,0.139592,0.297657
1043,,9,8,17,4.85,4.6,9.45,6,0.326764,0.348879,1955.34062,0.020612,0.016185,0.000271,0,506,4,20,0.416667,0.104181
3020,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
491,,36,67,103,18.85,34.12,52.97,6,0.367461,0.396215,85430.274275,0.037533,0.064216,0.00101,0,506,6,40,0.092285,0.189946
179,,21,37,58,12.65,15.55,28.2,6,0.359218,0.383738,31033.287743,0.027406,0.045673,0.000618,0,506,4,36,0.138462,0.135571
2252,,2,2,4,1.1,1.1,2.2,6,0.314003,0.33247,177.244549,0.006342,0.006021,0.000102,0,506,0,17,0,0.03645
214,,23,21,44,13.4,11.61,25.01,6,0.33363,0.357637,22336.607508,0.02769,0.023553,0.000899,0,506,4,27,0.101449,0.149413
439,,11,7,18,6.4,4,10.4,6,0.312198,0.333609,7748.589152,0.008127,0.00686,0.000503,0,506,1,13,0.109091,0.052487
2147,,2,2,4,1.1,1.1,2.2,6,0.311264,0.329793,74.357736,0.006628,0.00652,0.000099,0,506,0,17,0,0.037952
1167,,5,5,10,2.8,2.85,5.65,6,0.318379,0.33783,559.908552,0.009294,0.009544,0.000194,0,506,1,80,0.3,0.054623
697,,9,8,17,5.1,4.5,9.6,6,0.326735,0.348443,7952.625561,0.013099,0.012697,0.000307,0,506,3,61,0.333333,0.076753
67,,61,62,123,35.15,36.95,72.1,6,0.382503,0.410622,108960.346464,0.075643,0.075121,0.001817,0,506,2,84,0.102919,0.389269
1793,,3,2,5,1.65,1.1,2.75,6,0.298804,0.317374,16.24648,0.004269,0.004193,0.00015,0,506,0,15,0.666667,0.028811
258,,24,29,53,13.6,16.45,30.05,6,0.349827,0.374718,29414.70052,0.026339,0.03118,0.000727,0,506,2,59,0.127957,0.142794
1340,,4,4,8,2.25,2.25,4.5,6,0.312745,0.33175,1534.121945,0.007043,0.006786,0.000161,0,506,2,74,0.333333,0.040865
2996,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1520,,1,2,3,0.7,1.1,1.8,6,0.298875,0.318352,0,0.003555,0.004497,0.000079,0,506,0,17,1,0.023763
1336,,5,6,11,2.75,3.2,5.95,6,0.326166,0.347478,1879.607617,0.013632,0.013435,0.000184,0,506,4,45,0.1,0.07252
30,,90,125,215,53.5,62.14,115.64,6,0.392069,0.425967,189139.594295,0.085508,0.125711,0.002743,0,506,4,79,0.075611,0.433954
178,,30,30,60,17.15,17.5,34.65,6,0.341817,0.366782,94226.570993,0.017618,0.018504,0.001357,0,506,3,39,0.075758,0.113696
747,,10,10,20,5.55,5.75,11.3,6,0.309951,0.329837,5475.810256,0.007183,0.00847,0.000447,0,506,0,58,0.133333,0.050393
2962,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2952,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
455,,8,7,15,4.9,4.25,9.15,6,0.316978,0.336781,2353.731744,0.007407,0.007148,0.000303,0,506,0,97,0.277778,0.045919
260,,26,30,56,14.6,16.41,31.01,6,0.341506,0.36471,54450.242123,0.020535,0.025384,0.001001,0,506,0,75,0.076344,0.121656
623,,13,13,26,7.16,7.7,14.86,6,0.347524,0.369816,9433.078599,0.027064,0.026028,0.000436,0,506,1,59,0.434066,0.142077
29,,86,66,152,51.5,38.35,89.85,6,0.379558,0.408989,111710.524654,0.116415,0.081888,0.00239,0,506,4,55,0.140604,0.562428
1510,,2,2,4,1.2,1.3,2.5,6,0.299952,0.318717,0,0.004491,0.004449,0.000114,0,506,0,17,1,0.02897
2927,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
301,,9,10,19,5.85,5.86,11.71,6,0.313216,0.333124,8643.95848,0.00676,0.008544,0.000363,0,506,0,3,0.144444,0.043152
2907,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2909,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1148,,6,5,11,3.3,2.75,6.05,6,0.304956,0.324851,654.662292,0.007708,0.006598,0.000229,0,506,0,91,0.533333,0.047527
955,,7,7,14,3.9,3.95,7.85,6,0.329378,0.350552,8134.872621,0.012754,0.013258,0.000285,0,506,2,1,0.238095,0.076741
1502,,5,4,9,2.7,2.25,4.95,6,0.318433,0.33763,1930.48773,0.011602,0.007384,0.000169,0,506,2,1,0.2,0.05953
2853,,1,3,4,0.55,1.65,2.2,6,0.300553,0.320447,6.549245,0.001199,0.005831,0.000073,0,506,0,7,0.666667,0.005831
1500,,4,4,8,2.2,2.2,4.4,6,0.297357,0.316489,1180.673141,0.004299,0.004232,0.000178,0,506,2,38,0.166667,0.028272
2178,,2,2,4,1.1,1.1,2.2,6,0.299162,0.318192,0,0.004558,0.004616,0.000112,0,506,0,17,1,0.030083
1320,,4,4,8,2.25,2.25,4.5,6,0.304684,0.323703,290.071856,0.00567,0.005407,0.00017,0,506,2,38,0.333333,0.034179
874,,8,10,18,4.45,5.55,10,6,0.319655,0.340846,3360.229348,0.008273,0.009157,0.000312,0,506,0,91,0.288889,0.051098
2177,,2,3,5,1.1,1.7,2.8,6,0.298186,0.317792,372.85362,0.004597,0.004721,0.000115,0,506,0,9,0.666667,0.029836
2892,,1,2,3,0.55,1.1,1.65,6,0.298709,0.317854,0,0.003555,0.004035,0.000079,0,506,0,17,1,0.023763
636,,4,4,8,2.65,2.2,4.85,6,0.296346,0.315466,7011.395056,0.004325,0.004201,0.000228,0,506,0,75,0.333333,0.028596
1034,,7,5,12,3.85,2.75,6.6,6,0.327592,0.346691,1139.156098,0.017114,0.01401,0.000238,0,506,2,101,0.261905,0.089521
1494,,3,5,8,1.7,2.85,4.55,6,0.325826,0.34529,296.439955,0.008182,0.010476,0.000138,0,506,1,56,0.45,0.049117
276,,7,6,13,5,3.95,8.95,6,0.321824,0.340673,11002.017018,0.008847,0.008834,0.000341,0,506,0,13,0.190476,0.051271
1318,,4,3,7,2.25,1.7,3.95,6,0.302666,0.322449,384.14325,0.005712,0.005662,0.000181,0,506,0,9,0.666667,0.037116
117,,54,56,110,30.2,30.9,61.1,6,0.365347,0.392372,127588.893858,0.045586,0.04251,0.00216,0,506,0,91,0.074108,0.256108
1492,,3,3,6,1.7,1.7,3.4,6,0.309874,0.328707,328.005802,0.006271,0.006065,0.000159,0,506,0,17,0.333333,0.037314
1302,,3,3,6,1.75,1.7,3.45,6,0.298209,0.317836,7374.85362,0.004599,0.004589,0.000208,0,506,2,9,0,0.030117
1313,,4,3,7,2.25,1.7,3.95,6,0.298376,0.317432,1233.892029,0.004788,0.004365,0.000189,0,506,0,17,0.25,0.031479
1491,,4,4,8,2.2,2.2,4.4,6,0.317839,0.337839,2035.044087,0.007863,0.008065,0.000166,0,506,0,6,0,0.047396
2870,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2181,,2,1,3,1.1,0.55,1.65,6,0.293514,0.312147,60.474218,0.004251,0.003539,0.000102,0,506,0,17,0,0.027561
1309,,4,4,8,2.25,2.25,4.5,6,0.324697,0.345103,1126.384386,0.012458,0.011993,0.000147,0,506,4,42,0.333333,0.065445
1750,,2,2,4,1.15,1.1,2.25,6,0.298804,0.317374,0,0.004111,0.004193,0.000116,0,506,4,17,1,0.027436
2848,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1458,,4,8,12,2.2,5.4,7.6,6,0.324978,0.345236,3368.748193,0.007094,0.012665,0.000153,0,506,7,53,0.214286,0.044308
951,,8,8,16,4.4,4.45,8.85,6,0.32464,0.34569,3695.887393,0.013818,0.014462,0.000375,0,506,2,74,0.25,0.080398
1029,,6,6,12,3.35,3.4,6.75,6,0.324444,0.343364,1531.001426,0.010819,0.010695,0.000221,0,506,0,19,0.133333,0.061238
2176,,2,3,5,1.1,1.65,2.75,6,0.300843,0.320701,869.049566,0.004211,0.00514,0.000111,0,506,2,104,0,0.027224
2846,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
347,,18,17,35,10.2,9.7,19.9,6,0.357538,0.380785,15281.765524,0.035414,0.030946,0.000595,0,506,2,63,0.22549,0.18493
2173,,2,2,4,1.1,1.1,2.2,6,0.296886,0.315475,328.219537,0.003829,0.003832,0.000107,0,506,0,17,0,0.025299
2826,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1742,,3,3,6,1.65,1.65,3.3,6,0.304461,0.323819,0,0.00508,0.005111,0.00015,0,506,0,3,1,0.034053
2166,,2,1,3,1.1,0.55,1.65,6,0.293514,0.312147,208.73203,0.004025,0.003539,0.0001,0,506,0,17,0,0.025983
2823,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2820,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2814,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1736,,3,4,7,1.65,2.2,3.85,6,0.317086,0.336149,451.178268,0.007316,0.008821,0.000127,0,506,0,1,0.5,0.038132
1025,,6,4,10,3.35,2.2,5.55,6,0.31098,0.330798,650.345963,0.011511,0.007627,0.000223,0,506,0,91,0.5,0.069175
1482,,4,5,9,2.2,2.7,4.9,6,0.307484,0.327831,636.292366,0.006553,0.007043,0.00017,0,506,0,28,0.6,0.041292
1483,,4,4,8,2.2,2.2,4.4,6,0.305927,0.326114,330.428499,0.006564,0.006574,0.000164,0,506,0,28,0.833333,0.041292
2152,,2,3,5,1.1,1.7,2.8,6,0.301254,0.320452,50.753964,0.003992,0.005289,0.000118,0,506,3,39,0.666667,0.026865
2806,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1128,,4,5,9,2.3,3,5.3,6,0.320366,0.34013,1403.373914,0.008908,0.010944,0.000165,0,506,2,9,0.4,0.052502
2801,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2795,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1290,,4,5,9,2.25,2.8,5.05,6,0.31792,0.337706,399.766585,0.006663,0.010792,0.000164,0,506,2,14,0.5,0.03781
1288,,5,5,10,2.75,2.8,5.55,6,0.323073,0.342687,503.531551,0.010668,0.01093,0.000197,0,506,0,73,0.5,0.062983
1436,,2,2,4,1.2,1.2,2.4,6,0.300289,0.31978,2257.996708,0.003984,0.004214,0.000126,0,506,7,17,0,0.029168
2498,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2784,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
587,,13,13,26,7.2,7.05,14.25,6,0.341911,0.363326,9905.263099,0.021733,0.021663,0.00046,0,506,1,80,0.211538,0.118558
2780,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2779,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
305,,16,16,32,9.35,9.25,18.6,6,0.33836,0.360804,15399.680597,0.022025,0.02246,0.000582,0,506,2,80,0.158333,0.122899
944,,4,4,8,2.4,2.4,4.8,6,0.312146,0.331216,627.188138,0.006932,0.007178,0.000171,0,506,2,80,0.333333,0.043376
2129,,2,2,4,1.1,1.1,2.2,6,0.313714,0.332955,0,0.006896,0.006783,0.000106,0,506,1,17,1,0.040869
683,,7,8,15,4.1,4.8,8.9,6,0.339494,0.360782,1143.76287,0.017789,0.018568,0.000231,0,506,2,105,0.517857,0.095741
42,,80,80,160,46.6,47.12,93.72,6,0.392151,0.421853,204890.685355,0.106316,0.098042,0.002485,0,506,2,0,0.112038,0.543583
1136,,6,7,13,3.3,4.05,7.35,6,0.329958,0.349658,1158.278063,0.013666,0.013503,0.000209,0,506,2,86,0.333333,0.074737
1283,,4,4,8,2.25,2.45,4.7,6,0.321741,0.34114,280.206345,0.009243,0.009284,0.000166,0,506,2,61,0.583333,0.053645
2127,,2,2,4,1.1,1.1,2.2,6,0.301061,0.319585,205.509426,0.004609,0.004523,0.000102,0,506,0,17,0,0.028714
2093,,2,2,4,1.1,1.1,2.2,6,0.298709,0.317854,0,0.004076,0.004035,0.000117,0,506,0,17,1,0.027732
1284,,5,5,10,2.75,2.75,5.5,6,0.319138,0.339427,1756.92711,0.008926,0.009148,0.000211,0,506,2,3,0.4,0.055794
72,,46,45,91,27.25,26.2,53.45,6,0.361749,0.38763,111783.379475,0.041139,0.040243,0.001566,0,506,4,104,0.06117,0.230712
264,,18,20,38,10.55,12.16,22.71,6,0.349468,0.371275,20023.051604,0.022,0.025188,0.000606,0,506,2,59,0.161905,0.124818
2756,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1285,,5,5,10,2.75,2.75,5.5,6,0.321576,0.340041,1240.798067,0.009834,0.008936,0.000183,0,506,0,1,0.5,0.052142
613,,16,15,31,8.65,8.9,17.55,6,0.349436,0.371471,17187.796851,0.026004,0.020899,0.000531,0,506,1,74,0.161765,0.138096
304,,16,23,39,9.35,13.95,23.3,6,0.345028,0.368277,15869.60681,0.019228,0.024358,0.000472,0,506,2,60,0.184615,0.095733
1282,,4,4,8,2.25,2.25,4.5,6,0.323827,0.344164,814.993985,0.010704,0.010564,0.000159,0,506,2,84,0.416667,0.060159
4721,,2,1,3,1,0.55,1.55,6,0.293514,0.312147,156.69837,0.007176,0.003539,0.000093,0,506,0,17,0,0.03866
1475,,4,4,8,2.2,2.2,4.4,6,0.324219,0.343239,95.30206,0.009778,0.010399,0.000179,0,506,1,104,0.666667,0.06043
2746,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1715,,3,4,7,1.65,2.2,3.85,6,0.304981,0.324126,1291.207755,0.003936,0.005118,0.000153,0,506,0,13,0.166667,0.026721
734,,5,4,9,3.05,2.4,5.45,6,0.312693,0.33211,1743.141557,0.011419,0.006704,0.000225,0,506,4,104,0.2,0.063727
2108,,2,2,4,1.1,1.1,2.2,6,0.293905,0.312828,1224.204108,0.003631,0.003622,0.000122,0,506,8,17,0,0.024598
1923,,2,2,4,1.1,1.1,2.2,6,0.293629,0.312437,434.268208,0.003653,0.003552,0.000123,0,506,0,17,0.5,0.024207
1465,,3,3,6,1.7,1.65,3.35,6,0.300168,0.319696,1104.761249,0.004918,0.005025,0.000151,0,506,0,18,0,0.03243
2742,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2117,,2,2,4,1.1,1.1,2.2,6,0.29356,0.312325,7002,0.003557,0.003541,0.00019,0,506,0,17,0,0.024041
1720,,3,3,6,1.65,1.65,3.3,6,0.300048,0.319153,1609.014571,0.004831,0.004883,0.000152,0,506,8,69,0,0.030848
90,,53,53,106,30.32,31.31,61.63,6,0.376924,0.403634,102854.734266,0.070867,0.068471,0.001662,0,506,2,52,0.142208,0.375807
2731,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1457,,4,4,8,2.2,2.25,4.45,6,0.295972,0.315101,3741.251908,0.004201,0.004222,0.00023,0,506,2,75,0.166667,0.028255
2725,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
2109,,2,3,5,1.1,1.65,2.75,6,0.295388,0.314403,1364.290792,0.003631,0.003785,0.000122,0,506,8,69,0.333333,0.024598
543,,5,5,10,3.25,3.25,6.5,6,0.306905,0.327088,4715.520351,0.005941,0.006043,0.00022,0,506,2,93,0.1,0.039274
2102,,2,2,4,1.1,1.1,2.2,6,0.295016,0.313847,0,0.003927,0.00395,0.000116,0,506,0,17,1,0.026323
712,,6,6,12,3.55,3.4,6.95,6,0.297239,0.316507,6032.546946,0.00055,0.004159,0.000309,0,506,0,13,0.142857,0.005386
231,,15,13,28,9.2,8.15,17.35,6,0.33696,0.35782,18575.822447,0.017411,0.015754,0.000567,0,506,2,83,0.128571,0.098696
2687,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
1708,,3,3,6,1.65,1.65,3.3,6,0.299616,0.318989,376.316997,0.004836,0.004793,0.000142,0,506,7,86,0.666667,0.031693
1129,,6,6,12,3.3,3.3,6.6,6,0.317812,0.338466,7709.717418,0.008149,0.008431,0.000311,0,506,0,93,0.166667,0.050503
76,,30,31,61,19.2,17.9,37.1,6,0.337051,0.359688,125247.117018,0.016232,0.015727,0.001435,0,506,7,22,0.056818,0.101688
2065,,2,3,5,1.1,1.65,2.75,6,0.294784,0.31366,3957.214739,0.003589,0.003566,0.000117,0,506,7,17,0,0.024373
1251,,4,4,8,2.25,2.55,4.8,6,0.29483,0.313967,16196.268439,0.003723,0.003711,0.000226,0,506,0,3,0.166667,0.025953
1248,,5,5,10,2.75,2.75,5.5,6,0.308497,0.328263,7834.16308,0.006769,0.00754,0.00024,0,506,2,18,0.1,0.04491
725,,10,10,20,5.55,5.5,11.05,6,0.319492,0.34037,18707.348646,0.008216,0.008218,0.000465,0,506,7,93,0.088889,0.051875
2559,,1,1,2,0.55,0.55,1.1,6,0.293514,0.312147,0,0.003555,0.003539,0.000079,0,506,0,17,0,0.023763
507,,17,17,34,9.3,9.5,18.8,6,0.316176,0.337715,19104.742361,0.009017,0.007777,0.000684,0,506,1,71,0.039216,0.057891
1942,,2,2,4,1.1,1.1,2.2,6,0.296957,0.315835,1036.881709,0.003715,0.00362,0.000112,0,506,0,17,0,0.024841
1232,,4,5,9,2.25,2.85,5.1,6,0.320065,0.338836,10647.365221,0.007448,0.007741,0.000235,0,506,1,17,0.2,0.046076
